item_id,item_name,combined_columns
15500,The Wonderful End of the World,"The Wonderful End of the World Indie Dejobaan Games, LLCThe Wonderful End of the World mrpfresh Indie 2008 Dejobaan Games, LLC"
15520,AaAaAA!!! - A Reckless Disregard for Gravity,"AaAaAA!!! - A Reckless Disregard for Gravity Action Dejobaan Games, LLCAaAaAA!!! - A Reckless Disregard for Gravity mrpfresh Action 2009 Dejobaan Games, LLC"
15620,"Warhammer® 40,000™: Dawn of War® II","Warhammer® 40,000™: Dawn of War® II Strategy Relic Entertainment,Feral Interactive (Mac/Linux)Warhammer® 40,000™: Dawn of War® II xfluttersx Strategy 2009 Relic Entertainment,Feral Interactive (Mac/Linux)"
15700,Oddworld: Abe's Oddysee,Oddworld: Abe's Oddysee Adventure Oddworld InhabitantsOddworld: Abe's Oddysee MarbleShrine Adventure 1997 Oddworld Inhabitants
15710,Oddworld: Abe's Exoddus,Oddworld: Abe's Exoddus Adventure Oddworld InhabitantsOddworld: Abe's Exoddus UTNerd24 Adventure 1998 Oddworld Inhabitants
15740,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee Action Oddworld InhabitantsOddworld: Munch's Oddysee Wilfire77 Action 2010 Oddworld Inhabitants
15750,Oddworld: Stranger's Wrath HD,Oddworld: Stranger's Wrath HD Action Oddworld InhabitantsOddworld: Stranger's Wrath HD xfluttersx Action 2010 Oddworld Inhabitants
15900,7 Wonders II,7 Wonders II Casual MumboJumbo7 Wonders II chidvd Casual 2008 MumboJumbo
15910,Luxor: Amun Rising,Luxor: Amun Rising Casual MumboJumboLuxor: Amun Rising chidvd Casual 2005 MumboJumbo
15920,Luxor 2,Luxor 2 Casual MumboJumboLuxor 2 chidvd Casual 2005 MumboJumbo
15930,Luxor 3,Luxor 3 Casual MumboJumboLuxor 3 chidvd Casual 2007 MumboJumbo
15950,Reaxxion,Reaxxion Casual MumboJumboReaxxion chidvd Casual 2008 MumboJumbo
15960,Little Farm,Little Farm Casual MumboJumboLittle Farm chidvd Casual 2008 MumboJumbo
15970,Luxor,Luxor Casual MumboJumboLuxor chidvd Casual 2008 MumboJumbo
1600,Dangerous Waters,Dangerous Waters Strategy SonalystsDangerous Waters AMV72 Strategy 2006 Sonalysts
16000,Discovery! A Seek & Find Adventure,Discovery! A Seek & Find Adventure Casual MumboJumboDiscovery! A Seek & Find Adventure chidvd Casual 2008 MumboJumbo
16020,Samantha Swift and the Hidden Roses of Athena,Samantha Swift and the Hidden Roses of Athena Casual MumboJumboSamantha Swift and the Hidden Roses of Athena chidvd Casual 2008 MumboJumbo
16030,7 Wonders: The Treasures of Seven,7 Wonders: The Treasures of Seven Casual MumboJumbo7 Wonders: The Treasures of Seven chidvd Casual 2008 MumboJumbo
16040,Luxor: Quest for the Afterlife,Luxor: Quest for the Afterlife Casual MumboJumboLuxor: Quest for the Afterlife chidvd Casual 2008 MumboJumbo
16060,Samantha Swift and the Golden Touch,Samantha Swift and the Golden Touch Casual MumboJumboSamantha Swift and the Golden Touch chidvd Casual 2009 MumboJumbo
1610,Space Empires IV Deluxe,Space Empires IV Deluxe Strategy Malfador MachinationsSpace Empires IV Deluxe chidvd Strategy 2006 Malfador Machinations
16100,Virtual Villagers: A New Home,Virtual Villagers: A New Home Casual Last Day of WorkVirtual Villagers: A New Home chidvd Casual 2006 Last Day of Work
16110,Virtual Villagers 2: The Lost Children,Virtual Villagers 2: The Lost Children Casual Last Day of WorkVirtual Villagers 2: The Lost Children chidvd Casual 2007 Last Day of Work
16120,Plant Tycoon,Plant Tycoon Casual Last Day of WorkPlant Tycoon chidvd Casual 2007 Last Day of Work
16130,Fish Tycoon,Fish Tycoon Casual Last Day of WorkFish Tycoon chidvd Casual 2005 Last Day of Work
16180,Virtual Villagers 3: The Secret City,Virtual Villagers 3: The Secret City Casual Last Day of WorkVirtual Villagers 3: The Secret City chidvd Casual 2008 Last Day of Work
16200,Virtual Families,Virtual Families Casual Last Day of WorkVirtual Families helenangel Casual 2009 Last Day of Work
1630,Disciples II: Rise of the Elves,Disciples II: Rise of the Elves Strategy Strategy FirstDisciples II: Rise of the Elves chidvd Strategy 2006 Strategy First
16300,Everyday Shooter,Everyday Shooter Indie Queasy GamesEveryday Shooter 76561198002151678 Indie 2008 Queasy Games
1640,Disciples II: Gallean's Return,Disciples II: Gallean's Return Strategy Strategy FirstDisciples II: Gallean's Return chidvd Strategy 2006 Strategy First
16450,F.E.A.R. 2: Project Origin,F.E.A.R. 2: Project Origin Action MonolithF.E.A.R. 2: Project Origin MarbleShrine Action 2009 Monolith
16500,Chaos Theory,Chaos Theory Casual blurredVisionChaos Theory chidvd Casual 2008 blurredVision
16600,Trials 2: Second Edition,Trials 2: Second Edition Indie RedlynxTrials 2: Second Edition 76561198145436942 Indie 2008 Redlynx
16620,Monster Trucks Nitro,Monster Trucks Nitro Indie Redlynx LtdMonster Trucks Nitro b167er Indie 2009 Redlynx Ltd
1670,Iron Warriors: T-72 Tank Command,Iron Warriors: T-72 Tank Command Strategy Strategy FirstIron Warriors: T-72 Tank Command chidvd Strategy 2006 Strategy First
16710,Insecticide Part 1,Insecticide Part 1 Action Crackpot EntertainmentInsecticide Part 1 chidvd Action 2008 Crackpot Entertainment
16720,Velvet Assassin,Velvet Assassin Action Replay StudiosVelvet Assassin AMV72 Action 2009 Replay Studios
16810,Sid Meier's Civilization IV: Colonization,Sid Meier's Civilization IV: Colonization Strategy Firaxis GamesSid Meier's Civilization IV: Colonization maplemage Strategy 2008 Firaxis Games
1690,Space Empires V,Space Empires V Strategy Malfador MachinationsSpace Empires V chidvd Strategy 2006 Malfador Machinations
1700,Arx Fatalis,Arx Fatalis RPG Arkane StudiosArx Fatalis AMV72 RPG 2002 Arkane Studios
17080,Tribes: Ascend,Tribes: Ascend Action Hi-Rez StudiosTribes: Ascend 76561198070565427 Action 2012 Hi-Rez Studios
17100,Children of the Nile,"Children of the Nile Strategy Tilted Mill Entertainment, Inc.Children of the Nile sad-commie Strategy 2008 Tilted Mill Entertainment, Inc."
17120,Children of the Nile: Alexandria,"Children of the Nile: Alexandria Strategy Tilted Mill Entertainment, Inc.Children of the Nile: Alexandria sad-commie Strategy 2008 Tilted Mill Entertainment, Inc."
17140,Hinterland,"Hinterland RPG Tilted Mill Entertainment, Inc.Hinterland chidvd RPG 2008 Tilted Mill Entertainment, Inc."
17180,Mosby's Confederacy,"Mosby's Confederacy Strategy Tilted Mill Entertainment, Inc.Mosby's Confederacy piepai Strategy 2008 Tilted Mill Entertainment, Inc."
17300,Crysis,Crysis Action CrytekCrysis 76561198089393905 Action 2007 Crytek
17330,Crysis Warhead,Crysis Warhead Action CrytekCrysis Warhead 76561198089393905 Action 2008 Crytek
17390,Spore,Spore Simulation Maxis™Spore sad-commie Simulation 2008 Maxis™
17410,Mirror's Edge,Mirror's Edge Action DICEMirror's Edge maplemage Action 2009 DICE
17430,Need for Speed: Undercover,Need for Speed: Undercover Action EA Black BoxNeed for Speed: Undercover xfluttersx Action 2008 EA Black Box
17440,Spore: Creepy & Cute Parts Pack,Spore: Creepy & Cute Parts Pack Simulation Maxis™Spore: Creepy & Cute Parts Pack Xx-Woods Simulation 2008 Maxis™
17450,Dragon Age: Origins,Dragon Age: Origins RPG BioWareDragon Age: Origins iamthekingofbrowntown RPG 2009 BioWare
17460,Mass Effect,Mass Effect Action BioWareMass Effect MarbleShrine Action 2008 BioWare
17470,Dead Space,Dead Space Action EA Redwood ShoresDead Space maplemage Action 2008 EA Redwood Shores
17480,Command and Conquer: Red Alert 3,Command and Conquer: Red Alert 3 Strategy EA Los AngelesCommand and Conquer: Red Alert 3 acorn13 Strategy 2008 EA Los Angeles
17570,"Pirates, Vikings, & Knights II","Pirates, Vikings, & Knights II Action Octoshark StudiosPirates, Vikings, & Knights II UTNerd24 Action 2010 Octoshark Studios"
17580,Dystopia,Dystopia Action Puny HumanDystopia diego9031 Action 2005 Puny Human
17710,Nuclear Dawn,"Nuclear Dawn Action GameConnect,InterWave StudiosNuclear Dawn H1DD3NT3RR0R Action 2011 GameConnect,InterWave Studios"
18000,"On the Rain-Slick Precipice of Darkness, Episode One","On the Rain-Slick Precipice of Darkness, Episode One Adventure Hothead GamesOn the Rain-Slick Precipice of Darkness, Episode One AMV72 Adventure 2008 Hothead Games"
18020,"On the Rain-Slick Precipice of Darkness, Episode Two","On the Rain-Slick Precipice of Darkness, Episode Two Adventure Hothead GamesOn the Rain-Slick Precipice of Darkness, Episode Two mrpfresh Adventure 2008 Hothead Games"
18040,DeathSpank,DeathSpank Action Hothead GamesDeathSpank 750805 Action 2010 Hothead Games
18050,DeathSpank: Thongs Of Virtue,DeathSpank: Thongs Of Virtue Action Hothead GamesDeathSpank: Thongs Of Virtue AMV72 Action 2010 Hothead Games
18070,The Baconing,The Baconing Action Hothead GamesThe Baconing AMV72 Action 2011 Hothead Games
18120,Unstoppable Gorg,Unstoppable Gorg Action FuturemarkUnstoppable Gorg xfluttersx Action 2012 Futuremark
18300,Spectraball,Spectraball Casual Shorebound StudiosSpectraball chidvd Casual 2008 Shorebound Studios
18400,Crazy Machines 2,Crazy Machines 2 Casual Fakt SoftwareCrazy Machines 2 chidvd Casual 2008 Fakt Software
18420,Crazy Machines,Crazy Machines Casual Fakt SoftwareCrazy Machines chidvd Casual 2005 Fakt Software
18470,Helldorado,Helldorado Strategy SpellboundHelldorado acorn13 Strategy 2009 Spellbound
18480,Mata Hari,Mata Hari Adventure 4Head StudiosMata Hari chidvd Adventure 2008 4Head Studios
18500,Defense Grid: The Awakening,Defense Grid: The Awakening Indie Hidden Path EntertainmentDefense Grid: The Awakening mrpfresh Indie 2008 Hidden Path Entertainment
18600,Mayhem Intergalactic,Mayhem Intergalactic Indie Inventive DingoMayhem Intergalactic chidvd Indie 2007 Inventive Dingo
18700,And Yet It Moves,And Yet It Moves Action Broken RulesAnd Yet It Moves maplemage Action 2009 Broken Rules
18820,Zero Gear,Zero Gear Action Brian CroninZero Gear UnholyFallenAngel Action 2010 Brian Cronin
1900,Earth 2160,Earth 2160 Strategy Reality Pump StudiosEarth 2160 mrpfresh Strategy 2006 Reality Pump Studios
19000,Silent Hill: Homecoming,Silent Hill: Homecoming Adventure Double Helix GamesSilent Hill: Homecoming UnholyFallenAngel Adventure 2008 Double Helix Games
19030,Rocket Knight,Rocket Knight Action Climax StudiosRocket Knight chidvd Action 2010 Climax Studios
19080,Biozone,Biozone Action G5 EntertainmentBiozone chidvd Action 2010 G5 Entertainment
19200,Tank Universal,Tank Universal Action Dialogue DesignTank Universal chidvd Action 2008 Dialogue Design
1930,Two Worlds: Epic Edition,Two Worlds: Epic Edition RPG Reality Pump StudiosTwo Worlds: Epic Edition maplemage RPG 2009 Reality Pump Studios
19320,Space Ark,Space Ark Action Strawdog Studios LtdSpace Ark chidvd Action 2012 Strawdog Studios Ltd
19500,Eternity's Child,"Eternity's Child Adventure Luc Bernard,SilverSphereStudiosEternity's Child chidvd Adventure 2008 Luc Bernard,SilverSphereStudios"
19800,Brothers in Arms: Earned in Blood,Brothers in Arms: Earned in Blood Action Gearbox SoftwareBrothers in Arms: Earned in Blood AMV72 Action 2005 Gearbox Software
19810,The Sum of All Fears,The Sum of All Fears Action Red Storm EntertainmentThe Sum of All Fears chidvd Action 2002 Red Storm Entertainment
19830,Tom Clancy's Rainbow Six 3: Gold Edition,"Tom Clancy's Rainbow Six 3: Gold Edition Action Red Storm Entertainment,Ubisoft MontrealTom Clancy's Rainbow Six 3: Gold Edition AMV72 Action 2003 Red Storm Entertainment,Ubisoft Montreal"
19900,Far Cry 2,Far Cry 2 Action Ubisoft MontrealFar Cry 2 sad-commie Action 2008 Ubisoft Montreal
19930,The Settlers: Rise of an Empire Gold Edition  ,The Settlers: Rise of an Empire Gold Edition   Strategy Blue ByteThe Settlers: Rise of an Empire Gold Edition   chidvd Strategy 2008 Blue Byte
19980,Prince of Persia,Prince of Persia Action Ubisoft MontrealPrince of Persia AMV72 Action 2008 Ubisoft Montreal
20,Team Fortress Classic,Team Fortress Classic Action ValveTeam Fortress Classic maplemage Action 1999 Valve
200010,Quantum Conundrum,Quantum Conundrum Casual Airtight GamesQuantum Conundrum mrpfresh Casual 2012 Airtight Games
200020,Global Ops: Commando Libya,Global Ops: Commando Libya Action Spectral GamesGlobal Ops: Commando Libya chidvd Action 2011 Spectral Games
200050,Naval War: Arctic Circle,Naval War: Arctic Circle Strategy Turbo Tape GamesNaval War: Arctic Circle chidvd Strategy 2012 Turbo Tape Games
200080,Nancy Drew: Shadow at the Water's Edge,Nancy Drew: Shadow at the Water's Edge Adventure HeR InteractiveNancy Drew: Shadow at the Water's Edge chidvd Adventure 2010 HeR Interactive
200130,Puzzler World 2,Puzzler World 2 Casual Ideas PadPuzzler World 2 chidvd Casual 2011 Ideas Pad
200150,Battle Chess: Game of Kings™,"Battle Chess: Game of Kings™ Casual Olde Sküül,Sculptured SoftwareBattle Chess: Game of Kings™ 76561198015968275 Casual 2015 Olde Sküül,Sculptured Software"
200170,Worms Revolution,Worms Revolution Strategy Team17 Digital LtdWorms Revolution maplemage Strategy 2012 Team17 Digital Ltd
200190,Sideway,"Sideway Adventure Playbrains,Fuel EntertainmentSideway chidvd Adventure 2011 Playbrains,Fuel Entertainment"
200210,Realm of the Mad God,Realm of the Mad God Action Wild Shadow StudiosRealm of the Mad God maplemage Action 2012 Wild Shadow Studios
200230,Off-Road Drive,Off-Road Drive Racing 1C-AvalonOff-Road Drive chidvd Racing 2011 1C-Avalon
200260,Batman: Arkham City GOTY,"Batman: Arkham City GOTY Action Rocksteady Studios,Feral Interactive (Mac)Batman: Arkham City GOTY MarbleShrine Action 2012 Rocksteady Studios,Feral Interactive (Mac)"
200370,A Game of Dwarves,A Game of Dwarves Strategy Zeal Game StudioA Game of Dwarves Infixation Strategy 2012 Zeal Game Studio
200390,Oil Rush,Oil Rush Indie Unigine Corp.Oil Rush maplemage Indie 2012 Unigine Corp.
200410,SOL: Exodus,"SOL: Exodus Action Bit Planet Games, LLCSOL: Exodus chidvd Action 2012 Bit Planet Games, LLC"
200490,Memento Mori,Memento Mori Adventure Bohemia InteractiveMemento Mori chidvd Adventure 2012 Bohemia Interactive
200510,XCOM: Enemy Unknown,"XCOM: Enemy Unknown Strategy Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)XCOM: Enemy Unknown maplemage Strategy 2012 Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
200550,DUNGEONS - The Dark Lord (Steam Special Edition),DUNGEONS - The Dark Lord (Steam Special Edition) RPG Realmforge StudiosDUNGEONS - The Dark Lord (Steam Special Edition) mrpfresh RPG 2011 Realmforge Studios
200670,Disciples III: Resurrection,"Disciples III: Resurrection Strategy Akella,.datDisciples III: Resurrection mrpfresh Strategy 2011 Akella,.dat"
200710,Torchlight II,Torchlight II Action Runic GamesTorchlight II maplemage Action 2012 Runic Games
200910,Before the Echo,Before the Echo Indie Iridium StudiosBefore the Echo 2xDelorean Indie 2011 Iridium Studios
200940,Sonic CD,Sonic CD Platformer Blit SoftwareSonic CD maplemage Platformer 2012 Blit Software
200960,Geneforge 1,Geneforge 1 Strategy Spiderweb SoftwareGeneforge 1 chidvd Strategy 2001 Spiderweb Software
200980,Geneforge 2,Geneforge 2 Strategy Spiderweb SoftwareGeneforge 2 chidvd Strategy 2003 Spiderweb Software
200990,Geneforge 3,Geneforge 3 Strategy Spiderweb SoftwareGeneforge 3 chidvd Strategy 2005 Spiderweb Software
201000,Geneforge 4,Geneforge 4 Strategy Spiderweb SoftwareGeneforge 4 chidvd Strategy 2006 Spiderweb Software
201010,Geneforge 5,Geneforge 5 Strategy Spiderweb SoftwareGeneforge 5 chidvd Strategy 2008 Spiderweb Software
201040,Galcon Legends,"Galcon Legends Indie Hassey Enterprises, Inc.Galcon Legends jonasdbomb Indie 2014 Hassey Enterprises, Inc."
201070,Revelations 2012,Revelations 2012 Action Dark Artz EntertainmentRevelations 2012 chidvd Action 2012 Dark Artz Entertainment
201210,Pox Nora,Pox Nora Free to Play Desert Owl Games LLCPox Nora ii_voltage_ii Free to Play 2014 Desert Owl Games LLC
201230,EverQuest II,EverQuest II Free to Play Daybreak Game CompanyEverQuest II ii_voltage_ii Free to Play 2011 Daybreak Game Company
201310,X3: Albion Prelude,X3: Albion Prelude Action EgosoftX3: Albion Prelude AMV72 Action 2011 Egosoft
201420,Toki Tori 2+,Toki Tori 2+ Adventure Two TribesToki Tori 2+ UTNerd24 Adventure 2013 Two Tribes
201480,Serious Sam: The Random Encounter,"Serious Sam: The Random Encounter Action Vlambeer,CroteamSerious Sam: The Random Encounter UTNerd24 Action 2011 Vlambeer,Croteam"
201490,Airline Tycoon 2,Airline Tycoon 2 Simulation b-AliveAirline Tycoon 2 mrpfresh Simulation 2011 b-Alive
201510,Flatout 3,Flatout 3 Racing Team 6 StudiosFlatout 3 xfluttersx Racing 2011 Team 6 Studios
201570,Really Big Sky,Really Big Sky Action Boss BaddieReally Big Sky maplemage Action 2012 Boss Baddie
201790,Orcs Must Die! 2,Orcs Must Die! 2 Action Robot EntertainmentOrcs Must Die! 2 maplemage Action 2012 Robot Entertainment
201810,Wolfenstein: The New Order,Wolfenstein: The New Order Action Machine GamesWolfenstein: The New Order 76561198089393905 Action 2014 Machine Games
20200,Galactic Bowling,Galactic Bowling Indie Perpetual FX CreativeGalactic Bowling tsunamitad Indie 2008 Perpetual FX Creative
202070,Choplifter HD,Choplifter HD Action inXile EntertainmentChoplifter HD chidvd Action 2012 inXile Entertainment
202130,Impire,Impire Strategy Cyanide MontrealImpire chidvd Strategy 2013 Cyanide Montreal
202200,Galactic Civilizations II: Ultimate Edition,Galactic Civilizations II: Ultimate Edition Strategy Stardock EntertainmentGalactic Civilizations II: Ultimate Edition sad-commie Strategy 2011 Stardock Entertainment
202270,Leviathan: Warships,Leviathan: Warships Action Pieces InteractiveLeviathan: Warships sad-commie Action 2013 Pieces Interactive
202310,Ridge Racer™ Unbounded,Ridge Racer™ Unbounded Racing BUGBEARRidge Racer™ Unbounded 750805 Racing 2012 BUGBEAR
202370,Scarygirl,Scarygirl Action TikGamesScarygirl chidvd Action 2012 TikGames
202530,SONIC THE HEDGEHOG 4 Episode I,SONIC THE HEDGEHOG 4 Episode I Platformer SEGASONIC THE HEDGEHOG 4 Episode I maplemage Platformer 2012 SEGA
202670,Nancy Drew Alibi in Ashes,Nancy Drew Alibi in Ashes Adventure HeR InteractiveNancy Drew Alibi in Ashes chidvd Adventure 2011 HeR Interactive
202690,Hegemony Gold: Wars of Ancient Greece,Hegemony Gold: Wars of Ancient Greece Indie Longbow GamesHegemony Gold: Wars of Ancient Greece archy18 Indie 2012 Longbow Games
202730,Dynamite Jack,"Dynamite Jack Action Hassey Enterprises, Inc.Dynamite Jack maplemage Action 2012 Hassey Enterprises, Inc."
